Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Android Ver,,
MEDICAL,3.4,18,45M,"1,000+",Free,0,Everyone,Medical,2.3.3 and up,,
MEDICAL,3.7,9,23M,"1,000+",Free,0,Everyone,Medical,2.3.3 and up,,
MEDICAL,3.7,3596,8.4M,"1,000,000+",Free,0,Everyone,Medical,4.0.3 and up,,
MEDICAL,4.5,3320,8.3M,"100,000+",Free,0,Everyone,Medical,4.1 and up,,
FAMILY,3.9,174423,7.9M,"10,000,000+",Free,0,Everyone,Entertainment,4.0 and up,,
MEDICAL,5,6,26M,"1,000+",Free,0,Everyone,Medical,4.4 and up,,
MEDICAL,4.3,17,6.0M,"10,000+",Free,0,Everyone,Medical,4.4 and up,,
MEDICAL,4.2,178,4.8M,"1,000+",Paid,$0.99 ,Everyone,Medical,4.1 and up,,
HEALTH_AND_FITNESS,NaN,0,4.6M,50+,Paid,$5.99 ,Everyone,Health & Fitness,4.0 and up,,
MEDICAL,4,255,16M,"10,000+",Free,0,Everyone,Medical,4.2 and up,,
MEDICAL,NaN,7,5.7M,"5,000+",Free,0,Everyone,Medical,4.0.3 and up,,
MEDICAL,4.5,309,5.9M,"10,000+",Free,0,Everyone,Medical,4.4 and up,,
MEDICAL,4,91,335k,"10,000+",Free,0,Everyone,Medical,2.1 and up,,
BOOKS_AND_REFERENCE,4.4,52,2.2M,"1,000+",Free,0,Everyone,Books & Reference,4.0 and up,,
MEDICAL,1.8,30,887k,500+,Free,0,Everyone,Medical,4.3 and up,,
HEALTH_AND_FITNESS,4.3,12,613k,"1,000+",Free,0,Everyone,Health & Fitness,5.0 and up,,
LIFESTYLE,5,3,1.5M,100+,Free,0,Everyone,Lifestyle,2.2 and up,,
HEALTH_AND_FITNESS,5,1,12M,50+,Free,0,Everyone,Health & Fitness,5.0 and up,,
BUSINESS,NaN,0,26M,100+,Free,0,Everyone,Business,4.1 and up,,
FAMILY,3.2,12,13M,"1,000+",Free,0,Everyone,Casual,4.0 and up,,
MEDICAL,4.2,5661,Varies with device,"500,000+",Free,0,Everyone,Medical,Varies with device,,
FAMILY,4.6,47,3.3M,"5,000+",Free,0,Everyone,Simulation,4.0.3 and up,,
MEDICAL,3.8,4,2.9M,"1,000+",Free,0,Everyone,Medical,3.0 and up,,
MEDICAL,3.9,31,10M,"1,000+",Free,0,Everyone,Medical,4.4 and up,,
MEDICAL,4.2,34,3.2M,"1,000+",Free,0,Everyone,Medical,3.0 and up,,
SHOPPING,NaN,0,2.5M,10+,Free,0,Everyone,Shopping,4.4 and up,,
MEDICAL,4,11,1.8M,"1,000+",Free,0,Everyone,Medical,4.0 and up,,
MEDICAL,3.8,292,2.7M,"100,000+",Free,0,Everyone,Medical,4.0.3 and up,,
FAMILY,4.1,157,7.0M,"50,000+",Free,0,Everyone,Entertainment,4.0.3 and up,,
HEALTH_AND_FITNESS,3.9,26,12M,"1,000+",Free,0,Everyone,Health & Fitness,4.1 and up,,
MEDICAL,4.4,515,Varies with device,"1,000+",Paid,$5.49 ,Everyone,Medical,Varies with device,,
HEALTH_AND_FITNESS,2.1,32,9.6M,"1,000+",Free,0,Everyone,Health & Fitness,4.3 and up,,
LIFESTYLE,1.8,5,18M,"1,000+",Free,0,Everyone 10+,Lifestyle,4.1 and up,,
MEDICAL,4.2,70,1.9M,"10,000+",Free,0,Everyone,Medical,4.4 and up,,
MEDICAL,2,1,29M,50+,Free,0,Everyone,Medical,5.0 and up,,
TOOLS,NaN,0,9.4M,100+,Free,0,Everyone,Tools,4.0.3 and up,,
EVENTS,NaN,0,6.7M,1+,Paid,$109.99 ,Everyone,Events,4.1 and up,,
HEALTH_AND_FITNESS,3.4,2256,1.6M,"500,000+",Free,0,Everyone,Health & Fitness,4.0 and up,,
MEDICAL,4.3,46,2.0M,"10,000+",Free,0,Everyone,Medical,4.0.3 and up,,
PHOTOGRAPHY,3.6,2526,Varies with device,"1,000,000+",Free,0,Everyone,Photography,Varies with device,,
TOOLS,3.7,5004,2.5M,"1,000,000+",Free,0,Everyone,Tools,Varies with device,,
GAME,4.7,191,7.2M,"5,000+",Free,0,Everyone,Trivia,4.1 and up,,
BOOKS_AND_REFERENCE,4.5,67186,6.3M,"1,000,000+",Free,0,Everyone 10+,Books & Reference,2.3.3 and up,,
TOOLS,4.6,18,4.0M,100+,Free,0,Everyone,Tools,4.0 and up,,
PRODUCTIVITY,3.6,26,1.2M,"5,000+",Free,0,Everyone,Productivity,4.0 and up,,
COMMUNICATION,NaN,0,Varies with device,"1,000+",Free,0,Everyone,Communication,Varies with device,,
HOUSE_AND_HOME,NaN,0,5.6M,100+,Free,0,Everyone,House & Home,2.3 and up,,
TOOLS,4.4,8259,3.5M,"1,000,000+",Free,0,Everyone,Tools,4.0 and up,,
FAMILY,4.6,41,9.2M,"1,000+",Free,0,Everyone,Education,2.3 and up,,
PRODUCTIVITY,NaN,17,1.2M,"1,000+",Free,0,Everyone,Productivity,4.0 and up,,
SPORTS,NaN,18,Varies with device,"5,000+",Free,0,Everyone,Sports,4.0 and up,,
TRAVEL_AND_LOCAL,NaN,7,18M,50+,Free,0,Teen,Travel & Local,4.0.3 and up,,
FAMILY,2.3,3,36M,"1,000+",Free,0,Everyone 10+,Entertainment,2.3.3 and up,,
PRODUCTIVITY,NaN,9,1.2M,"1,000+",Free,0,Everyone,Productivity,4.0 and up,,
NEWS_AND_MAGAZINES,NaN,2,8.8M,50+,Free,0,Everyone,News & Magazines,4.1 and up,,
PRODUCTIVITY,3.8,8211,4.1M,"5,000,000+",Free,0,Everyone,Productivity,4.4 and up,,
BUSINESS,NaN,0,2.5M,100+,Free,0,Everyone,Business,4.4 and up,,
TOOLS,3,2,2.7M,100+,Free,0,Everyone,Tools,4.4 and up,,
FOOD_AND_DRINK,5,2,33M,50+,Free,0,Everyone,Food & Drink,2.3.3 and up,,
PERSONALIZATION,4.5,43,28M,"10,000+",Free,0,Everyone,Personalization,4.0 and up,,
PERSONALIZATION,4.4,16,6.7M,"5,000+",Free,0,Everyone,Personalization,7.0 and up,,
FAMILY,4.5,516,21M,"50,000+",Free,0,Everyone,Education;Education,4.0.3 and up,,
FOOD_AND_DRINK,4.8,18,3.5M,"5,000+",Free,0,Everyone,Food & Drink,4.0 and up,,
TOOLS,4.3,3068,6.0M,"100,000+",Free,0,Everyone,Tools,4.0 and up,,
PHOTOGRAPHY,3.8,16317,Varies with device,"100,000+",Paid,$3.95 ,Everyone,Photography,Varies with device,,
LIFESTYLE,NaN,0,22M,50+,Free,0,Everyone,Lifestyle,4.0.3 and up,,
PHOTOGRAPHY,4.3,244302,Varies with device,"10,000,000+",Free,0,Everyone,Photography,Varies with device,,
FOOD_AND_DRINK,3.7,3,27M,"1,000+",Free,0,Everyone,Food & Drink,4.1 and up,,
PERSONALIZATION,4.5,13466,3.4M,"500,000+",Free,0,Everyone,Personalization,5.0 and up,,
PERSONALIZATION,NaN,0,Varies with device,"5,000+",Free,0,Everyone,Personalization,Varies with device,,
TOOLS,4.3,27749,16M,"1,000,000+",Free,0,Everyone,Tools,4.0.3 and up,,
FOOD_AND_DRINK,NaN,3,12M,100+,Free,0,Everyone,Food & Drink,4.0 and up,,
FAMILY,4.4,77,10M,"10,000+",Free,0,Everyone,Education,2.3 and up,,
SHOPPING,3.4,25515,Varies with device,"10,000,000+",Free,0,Everyone,Shopping,Varies with device,,
TOOLS,4.5,28030,9.0M,"1,000,000+",Free,0,Everyone,Tools,4.1 and up,,
LIFESTYLE,1.6,242,36M,"50,000+",Free,0,Everyone,Lifestyle,3.0 and up,,
FOOD_AND_DRINK,NaN,0,12M,50+,Free,0,Everyone,Food & Drink,4.0 and up,,
FOOD_AND_DRINK,NaN,0,3.6M,100+,Free,0,Everyone,Food & Drink,4.0 and up,,
FAMILY,4.5,75719,30M,"5,000,000+",Free,0,Everyone,Educational,4.0.3 and up,,
SHOPPING,NaN,0,19M,100+,Free,0,Teen,Shopping,4.1 and up,,
FOOD_AND_DRINK,NaN,1,13M,50+,Free,0,Everyone,Food & Drink,4.1 and up,,
FAMILY,NaN,0,33M,100+,Free,0,Everyone,Education,4.2 and up,,
FOOD_AND_DRINK,NaN,0,14M,5+,Free,0,Everyone,Food & Drink,4.1 and up,,
SHOPPING,NaN,0,243k,10+,Free,0,Everyone,Shopping,4.1 and up,,
TOOLS,NaN,40,24M,"1,000+",Free,0,Everyone,Tools,5.0 and up,,
SPORTS,4.4,122280,Varies with device,"5,000,000+",Free,0,Everyone 10+,Sports,Varies with device,,
FOOD_AND_DRINK,3.8,1103,6.6M,"100,000+",Free,0,Everyone,Food & Drink,4.1 and up,,
FAMILY,4.3,21804,44M,"1,000,000+",Paid,$0.99 ,Everyone 10+,Role Playing,2.3 and up,,
GAME,4.3,20691,89M,"1,000,000+",Free,0,Everyone,Racing,4.4 and up,,
LIFESTYLE,3,859,3.5M,"100,000+",Free,0,Everyone,Lifestyle,2.2 and up,,
SPORTS,4,232,32M,"50,000+",Free,0,Everyone,Sports,5.0 and up,,
LIBRARIES_AND_DEMO,4.2,130287,50M,"10,000,000+",Free,0,Everyone,Libraries & Demo,4.1 and up,,
PRODUCTIVITY,4.8,5865,15M,"100,000+",Paid,$4.49 ,Everyone,Productivity,4.1 and up,,
VIDEO_PLAYERS,4,46,3.1M,"5,000+",Free,0,Everyone,Video Players & Editors,3.0 and up,,
FAMILY,4.5,41,30M,"5,000+",Free,0,Everyone,Simulation,4.1 and up,,
FAMILY,NaN,1,34M,100+,Free,0,Everyone,Entertainment,4.1 and up,,
FINANCE,4.7,413,13M,"10,000+",Free,0,Everyone,Finance,5.0 and up,,
SOCIAL,1.9,16,2.6M,"1,000+",Free,0,Everyone,Social,4.0 and up,,
SOCIAL,4.9,29,2.5M,500+,Free,0,Everyone,Social,5.0 and up,,
FAMILY,4.4,544,Varies with device,"5,000+",Paid,$1.49 ,Everyone,Entertainment,Varies with device,,
SOCIAL,4.7,2068,7.5M,"100,000+",Free,0,Everyone,Social,2.2 and up,,
FAMILY,NaN,4,569k,100+,Free,0,Everyone,Entertainment,2.3 and up,,
FAMILY,4.9,1288,26M,"10,000+",Free,0,Everyone,Education,4.1 and up,,
SOCIAL,4.8,1902,5.2M,"100,000+",Free,0,Everyone,Social,2.1 and up,,
PRODUCTIVITY,NaN,0,5.4M,0+,Paid,$154.99 ,Everyone,Productivity,4.1 and up,,
MAPS_AND_NAVIGATION,NaN,88,9.1M,"5,000+",Free,0,Everyone,Maps & Navigation,4.0.3 and up,,
GAME,4.5,1418,26M,"10,000+",Free,0,Teen,Casino,4.0.3 and up,,
BUSINESS,NaN,0,28M,50+,Free,0,Everyone,Business,4.2 and up,,
FAMILY,NaN,0,3.8M,10+,Free,0,Everyone,Entertainment,4.0.3 and up,,
FAMILY,4.6,2736,Varies with device,"100,000+",Free,0,Everyone,Entertainment,4.1 and up,,
BUSINESS,4.5,43,92M,100+,Free,0,Everyone,Business,2.3 and up,,
PERSONALIZATION,NaN,19,206k,"1,000+",Free,0,Everyone,Personalization,2.1 and up,,
GAME,5,7,19M,5+,Free,0,Everyone,Arcade,4.1 and up,,
BUSINESS,NaN,30,93M,100+,Free,0,Everyone 10+,Business,2.3 and up,,
VIDEO_PLAYERS,3.9,1016,13M,"50,000+",Free,0,Teen,Video Players & Editors,4.1 and up,,
FAMILY,NaN,0,1.8M,50+,Free,0,Everyone,Entertainment,4.0 and up,,
NEWS_AND_MAGAZINES,NaN,49,10M,"5,000+",Free,0,Everyone,News & Magazines,4.0 and up,,
COMICS,4.3,109,3.5M,"10,000+",Free,0,Everyone,Comics,4.0.3 and up,,
VIDEO_PLAYERS,NaN,23,7.5M,"1,000+",Free,0,Everyone,Video Players & Editors,4.2 and up,,
FAMILY,4.8,1304467,68M,"10,000,000+",Free,0,Everyone,Strategy,4.1 and up,,
TOOLS,4.3,1320,778k,"100,000+",Free,0,Everyone,Tools,2.0 and up,,
BOOKS_AND_REFERENCE,4.6,156,2.1M,"10,000+",Free,0,Everyone,Books & Reference,2.3 and up,,
FAMILY,NaN,1,9.2M,10+,Free,0,Everyone,Education,4.4 and up,,
PERSONALIZATION,NaN,0,3.0M,500+,Free,0,Everyone,Personalization,4.0.3 and up,,
GAME,4.1,1167,72M,"100,000+",Free,0,Teen,Action,4.1 and up,,
SHOPPING,4.5,245104,35M,"5,000,000+",Free,0,Everyone,Shopping,4.0.3 and up,,
VIDEO_PLAYERS,4.3,5879,Varies with device,"1,000,000+",Free,0,Teen,Video Players & Editors,4.1 and up,,
GAME,3.8,8175,31M,"1,000,000+",Free,0,Everyone 10+,Arcade,4.1 and up,,
GAME,2.4,45,4.1M,"10,000+",Free,0,Teen,Card,4.1 and up,,
VIDEO_PLAYERS,4.3,138337,Varies with device,"10,000,000+",Free,0,Everyone,Video Players & Editors,Varies with device,,
GAME,2.8,48,13M,"10,000+",Free,0,Teen,Card,4.1 and up,,
GAME,4.5,947515,60M,"10,000,000+",Free,0,Teen,Action,4.1 and up,,
FAMILY,4.6,5546,85M,"100,000+",Free,0,Everyone,Simulation,4.0.3 and up,,
GAME,4.1,13304,1.3M,"1,000,000+",Free,0,Everyone,Arcade,4.0 and up,,
VIDEO_PLAYERS,4.2,4585,Varies with device,"50,000+",Paid,$5.99 ,Everyone,Video Players & Editors,Varies with device,,
FAMILY,4.6,9,6.9M,"1,000+",Free,0,Everyone,Education,4.1 and up,,
VIDEO_PLAYERS,4.3,9966,5.5M,"1,000,000+",Free,0,Everyone,Video Players & Editors,2.1 and up,,
FAMILY,4.6,70335,58M,"500,000+",Free,0,Teen,Simulation,4.3 and up,,
FAMILY,5,15,94M,50+,Free,0,Everyone,Education,4.0.3 and up,,
COMMUNICATION,5,1,683k,50+,Free,0,Everyone,Communication,2.3 and up,,
FAMILY,3.9,14,592k,"1,000+",Free,0,Teen,Entertainment,2.2 and up,,
PRODUCTIVITY,4.2,218,Varies with device,"50,000+",Free,0,Everyone,Productivity,Varies with device,,
FAMILY,3.9,168,6.4M,"5,000+",Free,0,Everyone,Simulation,4.0.3 and up,,
FAMILY,4.2,5,3.3M,100+,Free,0,Everyone,Entertainment,4.4 and up,,
TOOLS,NaN,3,319k,10+,Paid,$0.99 ,Everyone,Tools,5.0 and up,,
FAMILY,NaN,1,24M,100+,Free,0,Everyone,Entertainment,4.3 and up,,
GAME,NaN,3,36M,100+,Free,0,Everyone,Racing,4.1 and up,,
VIDEO_PLAYERS,3.5,54,186k,"10,000+",Free,0,Everyone,Video Players & Editors,2.2 and up,,
FAMILY,NaN,16,3.5M,"1,000+",Free,0,Everyone,Education,4.0 and up,,
FAMILY,4,4,840k,100+,Free,0,Everyone,Education,4.0.3 and up,,
GAME,NaN,0,41M,100+,Free,0,Everyone,Racing,4.1 and up,,
FAMILY,3.7,56,1.5M,"5,000+",Free,0,Everyone,Education,4.0 and up,,
GAME,3.8,10,36M,"1,000+",Free,0,Mature 17+,Word,4.0.3 and up,,
TOOLS,4.3,269,647k,"50,000+",Free,0,Everyone,Tools,2.0 and up,,
COMMUNICATION,NaN,10,5.3M,500+,Free,0,Everyone,Communication,4.1 and up,,
NEWS_AND_MAGAZINES,NaN,10,19M,100+,Free,0,Everyone,News & Magazines,4.1 and up,,
MAPS_AND_NAVIGATION,4.5,6,2.5M,50+,Free,0,Everyone,Maps & Navigation,4.0 and up,,
FAMILY,4.6,11480,93M,"100,000+",Free,0,Everyone,Simulation,4.4 and up,,
TOOLS,NaN,9,2.8M,50+,Free,0,Everyone,Tools,2.3 and up,,
FAMILY,4.5,301,5.6M,"10,000+",Free,0,Everyone,Education,4.1 and up,,
FAMILY,4.3,1895,72M,"50,000+",Free,0,Everyone,Simulation,4.4 and up,,
FAMILY,4.4,847,21M,"10,000+",Free,0,Everyone,Education,4.0.3 and up,,
TOOLS,NaN,0,191k,10+,Free,0,Everyone,Tools,1.5 and up,,
NEWS_AND_MAGAZINES,NaN,55,22M,"1,000+",Free,0,Everyone,News & Magazines,4.0 and up,,
FAMILY,4.6,19640,67M,"100,000+",Free,0,Teen,Simulation,4.4 and up,,
FAMILY,NaN,0,842k,50+,Paid,$1.49 ,Everyone,Entertainment,2.2 and up,,
TOOLS,3.9,333,1.1M,"100,000+",Free,0,Everyone,Tools,2.3 and up,,
BUSINESS,NaN,0,6.9M,10+,Free,0,Everyone,Business,3.0 and up,,
FINANCE,3.9,25205,Varies with device,"1,000,000+",Free,0,Everyone,Finance,Varies with device,,
MAPS_AND_NAVIGATION,3.1,742,15M,"100,000+",Free,0,Everyone,Maps & Navigation,4.1 and up,,
TOOLS,3.9,71,1.1M,"10,000+",Free,0,Everyone,Tools,2.3 and up,,
FAMILY,4.4,138,6.2M,"10,000+",Free,0,Everyone,Education,4.1 and up,,
BOOKS_AND_REFERENCE,4.4,47,1.4M,"1,000+",Paid,$3.08 ,Everyone,Books & Reference,2.2 and up,,
FAMILY,4.4,48451,52M,"1,000,000+",Free,0,Teen,Strategy,4.0.3 and up,,
SOCIAL,4.6,22,8.7M,"1,000+",Free,0,Teen,Social,4.3 and up,,
TOOLS,3.9,15665,373k,"5,000,000+",Free,0,Everyone,Tools,4.0 and up,,
TOOLS,4.6,3703,3.8M,"100,000+",Free,0,Everyone,Tools,4.2 and up,,
TOOLS,2.5,2794,3.8M,"1,000,000+",Free,0,Everyone,Tools,4.3 and up,,
TOOLS,4.6,251,3.8M,"1,000+",Paid,$0.99 ,Everyone,Tools,4.2 and up,,
TOOLS,2.8,632,8.2M,"500,000+",Free,0,Everyone,Tools,6.0 and up,,
COMMUNICATION,4,32,437k,"5,000+",Free,0,Everyone,Communication,1.6 and up,,
BUSINESS,3.4,54,5.7M,"10,000+",Free,0,Everyone,Business,2.3.3 and up,,
SOCIAL,3.8,32,1.6M,"10,000+",Free,0,Teen,Social,1.6 and up,,
BUSINESS,4.5,80,16M,"10,000+",Free,0,Everyone,Business,2.2 and up,,
BUSINESS,4.8,8,2.6M,"5,000+",Free,0,Everyone,Business,3.0 and up,,
PHOTOGRAPHY,3.3,1307,6.6M,"500,000+",Free,0,Everyone,Photography,2.3 and up,,
COMMUNICATION,3.9,97,598k,"50,000+",Free,0,Everyone,Communication,2.2 and up,,
COMMUNICATION,3.5,33,2.7M,"10,000+",Free,0,Everyone,Communication,4.1 and up,,
VIDEO_PLAYERS,4.5,641219,Varies with device,"10,000,000+",Free,0,Everyone,Video Players & Editors,4.1 and up,,
COMMUNICATION,4,1926,716k,"1,000,000+",Free,0,Everyone,Communication,2.2 and up,,
NEWS_AND_MAGAZINES,NaN,24,14M,"1,000+",Free,0,Everyone,News & Magazines,4.2 and up,,
COMMUNICATION,3.6,437,12M,"100,000+",Free,0,Everyone,Communication,5.0 and up,,
TOOLS,NaN,0,46M,500+,Free,0,Everyone,Tools,4.3 and up,,
BUSINESS,4.7,12,13M,500+,Free,0,Everyone,Business,4.4 and up,,
COMMUNICATION,3.9,20829,1.9M,"5,000,000+",Free,0,Everyone,Communication,3.0 and up,,
FAMILY,5,2,1.2M,500+,Free,0,Everyone,Education,4.0.3 and up,,
BUSINESS,4.6,14,4.3M,500+,Free,0,Everyone,Business,4.4 and up,,
TOOLS,3.9,4374,13M,"1,000,000+",Free,0,Everyone,Tools,4.2 and up,,
LIFESTYLE,4.9,26,8.4M,"1,000+",Free,0,Teen,Lifestyle,4.1 and up,,
TOOLS,3.6,11187,7.3M,"1,000,000+",Free,0,Everyone,Tools,4.0 and up,,
TOOLS,3.7,2992,585k,"500,000+",Free,0,Everyone,Tools,4.1 and up,,
MAPS_AND_NAVIGATION,3.9,22,3.2M,"1,000+",Free,0,Everyone,Maps & Navigation,4.1 and up,,
LIFESTYLE,2.7,135,6.5M,"10,000+",Free,0,Everyone,Lifestyle,4.3 and up,,
TOOLS,3.8,67,2.7M,"10,000+",Free,0,Everyone,Tools,3.0 and up,,
NEWS_AND_MAGAZINES,2.8,636,1.4M,"100,000+",Free,0,Everyone,News & Magazines,4.1 and up,,
TOOLS,3.5,4,17M,500+,Free,0,Everyone,Tools,4.3 and up,,
TOOLS,4.1,36,3.1M,"10,000+",Free,0,Everyone,Tools,2.3.3 and up,,
TOOLS,NaN,0,2.4M,100+,Free,0,Everyone,Tools,4.3 and up,,
TOOLS,4.7,1363,1.6M,"10,000+",Paid,$2.59 ,Everyone,Tools,1.6 and up,,
FINANCE,4.3,34,Varies with device,"5,000+",Free,0,Everyone,Finance,Varies with device,,
TOOLS,4.5,21979,982k,"1,000,000+",Free,0,Everyone,Tools,1.6 and up,,
SOCIAL,4.1,158,26M,"50,000+",Free,0,Mature 17+,Social,4.1 and up,,
LIBRARIES_AND_DEMO,NaN,3,19M,100+,Free,0,Everyone,Libraries & Demo,2.3 and up,,
TOOLS,NaN,0,2.9M,10+,Free,0,Everyone,Tools,4.4 and up,,
BUSINESS,4.8,16,4.5M,500+,Free,0,Everyone,Business,4.1 and up,,
FAMILY,NaN,0,222k,100+,Free,0,Everyone,Education,1.6 and up,,
TOOLS,NaN,2,42M,"1,000+",Free,0,Everyone,Tools,4.4 and up,,
TOOLS,NaN,20,7.9M,"1,000+",Free,0,Everyone,Tools,4.0 and up,,
COMMUNICATION,3.4,198,219k,"50,000+",Free,0,Everyone,Communication,4.0 and up,,
TOOLS,5,3,55k,100+,Free,0,Everyone,Tools,4.2 and up,,
SPORTS,NaN,3,948k,10+,Paid,$4.80 ,Everyone,Sports,4.0.3 and up,,
TOOLS,NaN,0,7.3M,5+,Paid,$8.99 ,Everyone,Tools,3.2 and up,,
TOOLS,4.3,37,323k,"5,000+",Free,0,Everyone,Tools,2.2 and up,,
FAMILY,4.4,37122,89M,"1,000,000+",Free,0,Everyone,Educational,4.1 and up,,
FAMILY,1.8,5,5.2M,"1,000+",Free,0,Everyone,Education,4.4 and up,,
MAPS_AND_NAVIGATION,4.2,57,15M,"10,000+",Free,0,Everyone,Maps & Navigation,4.1 and up,,
GAME,3.3,294,19M,"10,000+",Free,0,Everyone,Arcade,3.0 and up,,
SHOPPING,NaN,2,7.6M,"1,000+",Free,0,Everyone,Shopping,4.1 and up,,
FAMILY,5,7,5.6M,10+,Free,0,Everyone,Education,4.0.3 and up,,
TRAVEL_AND_LOCAL,NaN,0,18M,100+,Free,0,Everyone,Travel & Local,4.4 and up,,
FAMILY,NaN,1,24M,10+,Free,0,Everyone,Puzzle,4.0.3 and up,,
TRAVEL_AND_LOCAL,NaN,3,10M,100+,Free,0,Everyone,Travel & Local,3.0 and up,,
LIFESTYLE,4.8,10,11M,"1,000+",Free,0,Everyone,Lifestyle,4.1 and up,,
TRAVEL_AND_LOCAL,NaN,0,29M,10+,Free,0,Everyone,Travel & Local,4.4 and up,,
FAMILY,4.5,472,4.3M,"10,000+",Free,0,Everyone,Education,2.3.3 and up,,
FAMILY,5,100,10M,"1,000+",Free,0,Everyone,Education,4.0.3 and up,,
FAMILY,4.5,22167,88M,"1,000,000+",Free,0,Everyone,Educational,4.1 and up,,
FAMILY,4.7,38,5.3M,500+,Free,0,Everyone,Education,4.0 and up,,
LIFESTYLE,NaN,0,5.4M,10+,Free,0,Teen,Lifestyle,4.1 and up,,
FAMILY,4.6,69,3.1M,"1,000+",Free,0,Everyone,Education,4.0.3 and up,,
BEAUTY,NaN,1,6.0M,50+,Free,0,Everyone,Beauty,4.4 and up,,
FAMILY,NaN,8,26M,100+,Free,0,Everyone,Trivia;Education,4.0.3 and up,,
FAMILY,4.5,38,6.5M,"1,000+",Free,0,Everyone,Education,4.0.3 and up,,
GAME,NaN,1,19M,10+,Free,0,Everyone,Trivia,4.0.3 and up,,
GAME,NaN,0,33M,50+,Free,0,Everyone,Trivia,4.0.3 and up,,
SPORTS,3.5,4,40M,100+,Free,0,Everyone,Sports,4.4 and up,,
FAMILY,NaN,11,9.2M,"1,000+",Free,0,Everyone,Puzzle,4.0 and up,,
GAME,NaN,4,28M,100+,Free,0,Everyone,Trivia,4.0.3 and up,,
FAMILY,3.5,4,21M,"1,000+",Free,0,Everyone,Education,4.3 and up,,
BUSINESS,2.9,28,20M,500+,Paid,$17.99 ,Everyone,Business,3.0 and up,,
BOOKS_AND_REFERENCE,NaN,3,4.0M,100+,Free,0,Everyone,Books & Reference,2.3 and up,,
GAME,NaN,2,26M,50+,Free,0,Everyone,Word,4.0.3 and up,,
BOOKS_AND_REFERENCE,5,23,Varies with device,500+,Free,0,Everyone,Books & Reference,4.0 and up,,
GAME,NaN,31,26M,"1,000+",Free,0,Everyone,Trivia,4.0.3 and up,,
GAME,NaN,0,33M,10+,Free,0,Everyone,Trivia,4.0.3 and up,,
FAMILY,NaN,3,25M,100+,Free,0,Everyone,Puzzle,4.0.3 and up,,
BOOKS_AND_REFERENCE,NaN,0,44M,10+,Free,0,Everyone,Books & Reference,2.1 and up,,
GAME,4.3,1004709,Varies with device,"50,000,000+",Free,0,Teen,Action,4.4 and up,,
GAME,NaN,14,19M,"1,000+",Free,0,Everyone,Trivia,4.0.3 and up,,
BOOKS_AND_REFERENCE,4.8,238,27M,"10,000+",Free,0,Everyone,Books & Reference,4.0 and up,,
BOOKS_AND_REFERENCE,4.7,119,1.5M,"1,000+",Free,0,Everyone,Books & Reference,4.1 and up,,
FAMILY,4.3,2838064,Varies with device,"100,000,000+",Free,0,Everyone,Casual,Varies with device,,
LIFESTYLE,4.1,14,13M,100+,Free,0,Everyone,Lifestyle,4.0.3 and up,,
PRODUCTIVITY,5,3,4.8M,100+,Free,0,Everyone,Productivity,4.2 and up,,
COMMUNICATION,5,3,1.6M,100+,Free,0,Everyone,Communication,3.0 and up,,
HEALTH_AND_FITNESS,NaN,1,4.9M,100+,Free,0,Everyone,Health & Fitness,4.0 and up,,
HEALTH_AND_FITNESS,NaN,1,3.5M,500+,Free,0,Teen,Health & Fitness,2.3 and up,,
MEDICAL,NaN,0,8.7M,500+,Free,0,Everyone,Medical,4.0.3 and up,,
HEALTH_AND_FITNESS,4,4015,7.7M,"1,000,000+",Free,0,Mature 17+,Health & Fitness,3.0 and up,,
SHOPPING,NaN,5,19M,500+,Free,0,Everyone,Shopping,4.0.3 and up,,
BUSINESS,4.3,28,3.4M,"1,000+",Free,0,Everyone,Business,4.0 and up,,
BUSINESS,NaN,0,2.9M,100+,Free,0,Everyone,Business,4.4 and up,,
MEDICAL,4.1,698,2.4M,"100,000+",Free,0,Everyone 10+,Medical,3.0 and up,,
FAMILY,5,8,2.7M,100+,Free,0,Everyone,Entertainment,4.1 and up,,
TRAVEL_AND_LOCAL,NaN,0,5.0M,100+,Free,0,Everyone,Travel & Local,4.0 and up,,
HEALTH_AND_FITNESS,5,2,5.9M,500+,Free,0,Everyone,Health & Fitness,4.0.3 and up,,
BUSINESS,NaN,10,2.8M,100+,Free,0,Everyone,Business,4.1 and up,,
MEDICAL,NaN,0,3.4M,50+,Free,0,Everyone,Medical,4.0 and up,,
SPORTS,NaN,0,12M,100+,Free,0,Everyone,Sports,4.0 and up,,
SHOPPING,4,6,20M,100+,Free,0,Everyone,Shopping,4.1 and up,,
BUSINESS,NaN,9,4.2M,100+,Free,0,Everyone,Business,4.1 and up,,
MAPS_AND_NAVIGATION,NaN,1,10M,10+,Free,0,Everyone,Maps & Navigation,4.1 and up,,
MAPS_AND_NAVIGATION,3.5,8,26M,10+,Free,0,Everyone,Maps & Navigation,4.1 and up,,
LIFESTYLE,NaN,1,4.0M,100+,Free,0,Everyone,Lifestyle,4.1 and up,,
MEDICAL,NaN,0,3.6M,10+,Free,0,Teen,Medical,4.0 and up,,
BUSINESS,NaN,2,98M,10+,Free,0,Everyone,Business,4.1 and up,,
FINANCE,4.1,15057,5.7M,"500,000+",Free,0,Everyone,Finance,5.0 and up,,
TRAVEL_AND_LOCAL,NaN,0,3.6M,100+,Free,0,Everyone,Travel & Local,4.0 and up,,
